17864.29 30116.17 26093.80
6367.71 17632.11 6328.82
19227.31 29673.09 63262.94
45660.92 50170.59 18911.90
70947.35 51153.34 39284.68
10017.38 44172.69 71176.89
77562.47 55913.48 33105.40
80774.46 29653.18 32778.98
77130.60 8721.68 36037.50
17593.59 86112.45 69852.50
85623.20 42300.31 89470.26
62754.68 51971.35 9973.03
42780.17 40248.39 4844.31
13605.67 44358.96 49439.36
48916.41 62374.94 32495.50
27566.65 37963.79 86218.78
1777.25 42477.08 72341.31
41466.08 81707.77 23146.03
51282.44 66107.40 5698.53
77174.48 37774.25 37574.45
85001.57 62228.11 10247.68
51965.96 12463.10 25705.99
1897.16 56296.06 60641.03
27950.27 59449.36 3229.34
89139.50 55605.63 40015.41
75991.84 76551.53 32537.67
88192.27 73704.68 13527.69
80406.81 28766.64 49676.01
88847.25 21610.27 50689.69
6514.87 59382.07 56046.12
29934.69 88009.99 85217.95
74874.04 36455.76 33166.70
81418.99 79156.92 19798.70
78641.51 9756.43 36631.88
89570.00 81987.84 24721.99
83700.84 68574.69 55966.22
24137.47 32528.08 5145.69
8921.52 72269.59 519.94
16196.28 84539.87 52452.31
54731.12 47554.33 46723.92
2483.96 20339.68 33932.93
78831.62 13457.47 86363.45
57741.67 56978.78 5935.33
54512.47 36159.09 1784.60
24514.13 37402.36 66316.66
83025.12 26635.96 49364.11
32963.96 74737.88 6074.93
78505.21 55002.57 888.38
8718.41 19389.72 72231.48
71664.10 74216.92 36252.71
71510.49 29611.53 73717.09
61743.59 9321.92 61390.22
41425.10 83157.90 11928.56
22002.36 47158.16 79476.72
23550.89 42493.86 42598.12
68454.24 40315.85 11744.27
5711.81 73798.23 53288.69
66906.00 4078.01 31154.77
77348.24 73062.49 67772.06
76271.64 45692.11 9900.99
28398.37 5165.54 48584.15
84693.87 21003.45 20304.31
62833.06 6117.58 36400.46
87339.57 28201.26 30777.88
10129.86 47547.73 23302.64
3530.38 41384.22 13274.20
45901.10 7467.95 57039.78
8899.33 37246.19 59878.86
77041.42 82382.61 83086.57
5556.34 83143.75 1680.46
43224.59 38961.32 62060.60
43311.80 49388.00 16212.48
30843.30 74262.98 57298.65
47414.39 79498.59 13132.54
2146.88 69053.92 6957.17
46926.54 78298.23 36123.79
48280.95 28892.90 29561.79
69200.44 35999.38 23050.69
18364.41 84250.10 57523.93
48105.52 32859.39 32706.33
85315.23 37881.16 84542.70
18003.52 81762.66 55529.71
44074.11 7822.14 87254.69
73056.32 15457.06 70764.82
26626.04 27213.18 83803.21
22906.64 65799.55 83840.25
26909.09 35924.65 60015.74
49173.85 27649.71 40491.20
16359.04 42580.53 51623.57
78901.56 23427.13 87331.16
10973.85 10993.01 47810.23
46294.11 1301.17 10199.41
71692.58 87336.93 19044.49
78880.18 55283.27 88481.41
13640.86 37077.64 47132.37
17809.57 53714.92 78710.81
70677.85 45279.14 13059.22
57433.48 5866.41 28141.35
8343.52 78400.05 55446.06
73883.91 71460.65 15832.73
59869.57 12527.03 29837.54
72312.89 76788.30 56814.15
74602.09 8276.49 28246.55
55153.02 50419.37 47337.44
84082.46 69024.64 60347.63
9253.90 25156.82 17589.97
61997.61 20962.36 77103.23
36147.83 47422.98 81906.36
69838.01 68347.49 52870.96
31563.85 31386.95 11208.65
27156.63 19716.67 76256.09
26278.44 49901.39 17601.73
8958.93 44043.88 26134.12
26036.82 6053.40 14061.00
19263.38 44230.76 24563.87
82354.67 4693.65 15981.18
28670.40 5340.40 75409.61
82952.53 58526.48 55830.55
14755.73 83737.04 66784.94
29278.22 20988.89 22364.81
47418.00 55105.41 70606.58
77182.56 83542.57 49235.64
80110.45 15809.53 82815.98
55440.87 7944.54 60852.42
50444.34 18107.93 3569.45
4777.04 66618.10 20979.51
59750.39 67754.43 1213.24
31431.25 57431.69 65293.55
28607.61 49170.43 82357.25
80315.68 77478.40 10798.51
5721.13 28200.29 8266.25
76541.68 31472.56 10824.81
76695.95 24349.93 43862.41
43226.96 28192.44 16379.03
35844.09 62137.26 61368.12
68144.57 42000.61 71068.83
30905.79 76067.58 5763.78
10123.30 71327.27 82072.92
26354.45 7295.91 44305.73
16862.90 24668.01 30364.08
47619.15 46636.47 2354.17
36854.22 33600.67 41680.00
24719.32 32938.70 17349.54
72398.89 85474.00 88163.40
39135.49 67124.02 71444.62
40795.80 83751.40 12204.11
34389.52 61371.54 60219.01
44432.93 88256.39 69166.11
84684.24 87360.60 36373.66
26197.17 44789.29 50263.08
28998.25 75747.53 15795.57
42906.70 6690.60 10970.05
43553.72 12320.09 75532.81
33982.58 51653.70 3800.65
12155.17 85976.57 75101.86
36722.70 77829.57 4648.14
79304.49 73419.97 3995.91
31022.19 55412.96 33684.41
56012.27 64190.35 23908.98
28108.07 36693.31 89242.37
21166.59 65607.33 57389.82
1763.20 25387.04 6672.51
47560.43 66625.29 1313.24
37005.14 66621.52 80766.72
18321.77 31717.22 76491.07
79453.67 55473.51 78806.67
3857.25 34831.62 34772.40
70482.61 46521.72 79929.67
60908.02 539.02 73944.76
32659.73 11098.04 6470.54
13636.54 33615.93 22036.66
2648.77 59610.89 30905.07
35412.64 69547.37 18590.19
11007.58 47784.58 67792.16
52900.62 9368.55 1871.35
31446.85 84431.85 19544.12
2393.67 84309.85 12096.96
8179.15 1631.16 75635.48
10884.17 81676.65 24762.01
57299.23 45846.97 62347.80
28033.60 55356.57 10764.32
59225.19 39860.35 82706.91
2283.45 25105.50 55325.15
81335.32 74229.84 84192.34
33323.10 37686.33 88558.92
47774.68 86060.92 1105.56
23790.32 61443.83 86923.10
76100.14 5397.85 573.89
22229.52 35209.96 36746.53
9223.00 58312.91 61494.41
2025.22 5718.18 29092.74
1629.10 72002.00 29335.50
3151.88 1131.34 29143.65
21453.24 8750.40 78710.49
15037.51 70022.01 21536.97
53739.47 61508.62 83249.28
72521.65 58597.59 8247.33
51031.08 83516.75 10525.14
27090.68 66280.74 77375.89
17699.44 13806.77 2210.77
70391.73 63686.34 66815.15
21531.25 41851.97 58095.46
62773.63 54056.80 9490.54
69179.48 77434.86 76388.13
1171.84 53935.65 47222.01
61086.77 10160.26 30812.52
30217.94 49429.15 19584.73
19875.02 31865.05 46653.91
77820.67 20871.91 49822.35
68254.15 10370.64 54372.35
77844.04 40870.74 81105.84
38438.67 50980.73 8677.50
30387.10 29286.52 44144.15
61681.85 34352.83 30308.37
75433.70 3372.26 46560.55
58619.84 81443.23 42806.93
83996.39 71002.18 27926.44
38145.31 26303.78 43486.40
29108.03 31269.13 42789.30
67740.83 8023.21 54422.67
12483.71 67424.41 28522.89
81530.59 192.50 23450.63
63996.07 47237.41 16268.43
56024.83 74969.29 22875.99
60764.87 5880.56 46108.72
39037.77 17950.43 57515.09
45870.28 51616.79 54931.83
13731.48 9243.28 971.18
26672.76 46414.49 15372.03
29932.81 38122.98 31333.47
29007.28 54949.98 4877.53
20669.75 53955.34 68724.51
84942.79 81854.63 31210.00
1767.85 52251.22 63781.89
27053.40 62718.45 44775.07
15284.06 71911.98 52811.15
46958.83 27352.13 88497.48
52250.14 74020.18 1504.51
74128.23 75497.24 89039.06
6202.96 83020.76 47642.43
88025.83 20654.62 7705.17
65472.49 31975.21 67771.30
17020.82 48904.48 52695.78
42678.01 50893.54 41815.15
3661.51 29824.41 88315.02
55595.23 31747.21 5466.27
75703.48 45014.15 67252.40
75715.25 83718.13 29127.23
10636.49 36325.18 24255.47
51332.38 5712.02 24372.31
27930.31 52530.51 52284.00
44628.24 10029.89 81313.53
1274.10 23010.05 48443.80
70753.08 42903.05 54468.84
16170.10 54654.57 82477.24
34149.73 18960.28 7943.56
18473.77 74882.13 2808.26
88441.24 76958.29 84956.16
18156.14 66843.42 73701.95
11780.06 6760.27 831.69
17766.65 16124.69 1541.51
49409.86 75664.07 80127.61
19875.43 47674.06 74604.65
89593.52 61629.35 7097.83
53763.52 17085.76 76828.54
65256.51 19104.64 49210.20
85664.12 13847.91 56109.54
36856.18 89206.48 28413.60
85020.66 6146.92 40755.43
14759.27 19978.88 85785.23
40368.43 49550.90 20042.74
61337.89 73420.04 18670.36
40631.94 41919.46 64748.18
40800.01 45834.54 10503.21
34256.42 63427.15 58428.62
6651.92 6019.04 88479.15
66850.03 53426.71 28759.28
8487.53 8925.68 77358.74
856.20 66309.71 56502.48
38071.96 42127.17 40692.29
54436.02 88997.26 88908.55
51427.32 81339.26 21848.39
9324.34 35527.30 48391.92
59522.16 45031.16 5126.10
18.21 16881.11 21629.03
38007.84 35777.67 28672.94
36831.77 88487.71 14086.82
63491.18 67433.22 84435.61
3883.88 32196.20 39149.02
21572.50 81832.69 16259.15
68154.80 48710.22 47684.14
83888.22 7207.11 23687.43
74804.05 23.37 29781.35
74621.33 83246.18 25978.05
31881.01 81396.26 48991.59
18955.38 36785.16 78604.14
50763.72 44318.96 63758.35
400.28 29117.92 40458.24
27932.66 65809.98 86031.08
28615.31 47498.49 17193.06
4998.61 37049.92 82856.92
76025.81 85481.92 49484.73
34366.36 36480.88 83518.85
63621.93 74170.12 84969.90
75274.47 83539.75 88757.91
40760.65 88412.22 54504.90
22363.54 10798.31 69329.57
44870.76 44036.21 39160.17
52733.38 74625.87 59776.14
5275.36 24714.26 16321.53
24061.41 23670.88 85683.75
21708.45 25507.94 3993.28
55312.27 86771.13 79425.02
52241.25 6279.65 1945.24
45313.11 20270.32 46334.21
21270.56 21588.16 29849.19
71244.68 59863.07 49228.24
72912.90 2894.19 39329.91
23875.64 80634.86 33463.39
84205.13 14974.26 28897.16
35615.74 32911.49 55591.86
16450.68 40350.81 65569.93
27016.52 68206.28 25028.79
19756.66 4401.81 29773.19
28572.32 58275.84 89575.43
49554.33 24380.86 59558.93
2559.71 61821.65 32691.29
88460.60 66851.01 42534.37
27409.43 193.01 14569.76
49941.50 60526.62 62779.00
55257.75 23846.92 33608.67
78719.47 67428.09 71835.85
17270.12 87227.89 20561.94
52697.34 18572.67 57206.73
49721.80 68066.24 23743.57
73605.98 57471.80 3194.34
41108.60 6547.00 42550.41
8394.36 1568.17 31907.29
60451.51 39638.52 51987.00
82389.98 33487.20 11998.99
79473.78 20550.21 12313.39
23959.17 71432.88 6077.98
64612.21 86378.32 40493.30
82760.54 51488.13 3239.06
43759.86 40038.23 7025.50
4835.17 89367.23 56654.98
79781.37 79261.07 77911.32
71473.17 67189.12 47843.40
23126.57 58613.01 29895.33
81317.26 2095.82 80386.43
84947.74 9306.58 45526.59
24378.19 66027.73 78140.03
29191.02 7992.36 9142.68
64745.18 37772.27 39996.27
71455.64 74746.68 57138.54
19378.95 64360.85 44786.87
13805.84 65175.73 54170.34
65232.88 5163.94 49928.77
11549.62 83984.46 68319.55
14947.64 15349.77 53107.09
62329.64 58450.03 35980.56
51949.04 19611.98 21605.02
85738.60 6627.21 39665.07
41229.48 8359.65 31061.64
47423.59 7818.08 71851.33
7782.33 916.92 50290.99
38758.00 32613.86 57967.52
73550.17 67322.38 56.64
9824.05 76028.75 68477.32
71129.11 54513.95 83940.11
34697.51 51919.09 23745.04
39081.07 61965.52 34828.49
72091.70 32670.52 19494.45
80101.69 74453.07 28820.47
49463.06 58730.78 19138.07
5507.24 61455.93 79160.79
46961.35 56158.29 11186.87
25714.25 37258.20 51673.90
87576.89 71560.10 26353.81
16496.52 55548.81 30017.83
22647.65 46516.52 67708.05
65570.46 30769.63 54606.94
87157.08 77122.61 39187.13
37516.37 26321.53 56650.88
85926.26 76977.54 45163.60
13729.69 63735.71 87125.81
23369.41 61656.83 12864.73
78738.23 68897.52 51638.42
78729.15 30129.82 53075.05
64215.91 15962.23 71662.69
15664.20 69729.39 65832.22
70277.24 41966.98 23917.63
72680.67 66940.75 65091.11
68969.59 77099.50 50779.23
36498.79 41583.41 30006.42
31424.86 55466.45 46382.25
26866.00 65938.44 76194.09
17814.12 65085.27 58877.20
10143.41 85262.11 38419.79
16650.83 40413.70 22257.12
59167.72 18378.07 26272.26
10566.99 54400.80 10813.22
45563.02 86590.98 64653.94
70504.01 63874.52 379.55
78825.34 70773.06 44840.73
65095.42 84763.67 38143.48
10587.86 76608.46 51653.40
23873.06 74475.70 2855.65
54155.51 2890.39 46287.40
20686.17 53895.87 78871.61
18807.00 13144.32 36680.95
19840.59 72228.43 2920.80
12401.34 60561.19 1532.93
42331.04 23382.94 63313.38
21357.68 37372.52 68667.34
37260.33 11987.95 42788.48
29834.44 83530.31 60004.51
27650.34 15288.34 31020.68
43402.11 71695.82 46961.67
39605.47 26290.53 42862.84
26982.89 8369.42 44755.94
26384.28 23608.05 77336.30
27285.55 27107.15 20535.10
198.08 19064.22 24926.32
22268.43 21231.39 25189.63
30343.03 89440.41 23012.48
48705.52 74039.01 81659.81
88971.23 62635.71 43274.37
44563.30 20174.35 52759.95
5053.98 31093.37 53070.47
18583.75 3948.58 61694.89
50994.06 42225.66 52700.19
1974.13 58894.54 59217.51
29184.31 50540.57 67574.39
26455.63 70752.66 61178.23
10381.38 82756.18 29651.21
77373.12 74159.25 28189.28
43219.27 79544.20 64828.18
63158.39 13450.52 85354.39
41407.01 25149.03 59669.57
6263.54 15925.63 45322.31
9383.50 12358.57 48486.76
23330.52 28553.43 16567.05
79857.01 63575.63 17744.73
46022.56 69186.66 80835.48
2914.18 75777.37 32726.39
56000.72 53440.50 39704.46
14327.25 21379.78 8769.98
37534.33 8840.31 89454.93
73507.82 11048.16 41688.58
63454.58 87618.88 57798.78
78439.37 4023.03 8697.31
76932.61 6388.25 74527.11
51016.95 9101.55 20361.03
61077.90 76683.90 24726.74
19189.02 49637.79 46985.75
41428.52 9812.10 76127.92
52681.88 39975.91 67567.47
70284.15 75124.41 37118.49
43939.30 36193.80 51766.48
44913.68 24541.93 82577.26
39733.27 7199.93 8208.31
1584.44 56041.85 50522.44
63235.81 63314.91 8000.16
5703.73 24736.82 73630.97
68945.83 67259.35 10943.79
58836.21 63357.09 36662.80
39673.94 43190.22 28444.71
36018.74 5071.89 64305.77
62484.12 45746.10 30478.62
39542.96 70646.64 11420.05
4738.11 50421.06 8119.05
34773.02 5521.33 65689.59
25450.20 74090.26 86049.42
10444.92 18825.42 72715.73
47818.81 63985.05 66244.98
57252.39 86111.16 42935.82
51178.32 41220.82 71908.16
55557.12 76394.08 65636.75
10679.17 34581.70 9446.17
66167.69 47876.90 38016.14
6253.62 71499.12 73030.48
73138.91 32778.85 69330.45
59387.70 88591.82 85822.33
43360.34 17106.98 2635.98
20156.08 85820.87 23171.09
74021.55 19764.83 27973.97
56277.84 61722.70 78907.18
53664.07 35906.97 14267.30
43514.77 14984.23 70169.41
11328.00 23481.96 31595.05
80675.39 4451.91 11439.70
16753.57 75927.97 9636.22
77334.60 59962.62 49229.29
48283.25 637.31 62919.69
27008.59 50798.98 72276.08
77488.93 68226.82 66673.53
66832.98 80384.05 42124.93
78771.25 46457.79 33556.64
17257.85 67263.52 12061.71
4639.27 89347.89 29192.76
64267.63 31681.80 34009.45
84125.53 77342.59 47610.28
35507.41 10332.11 38852.03
4879.69 7236.85 12046.12
87392.10 10514.02 69029.85
28768.84 80721.11 37741.93
51341.79 56479.01 78572.83
7635.48 65134.73 56709.49
43950.92 73217.22 77306.77
48510.41 35737.11 88372.40
65918.01 55617.05 64865.97
14324.20 33494.08 53993.66
28400.33 20419.03 4264.92
45178.58 16766.79 52323.82
46390.30 57386.92 11766.90
56539.00 49764.26 7544.31
58261.33 23240.06 5762.02
33767.05 23531.82 21020.35
86836.64 54241.97 2065.86
34041.45 30885.57 26994.95
73094.01 29610.47 143.13
67203.60 75759.98 88282.34
64523.58 38071.88 85842.82
88496.53 30006.32 85937.37
75912.08 88551.65 89143.14
65353.37 51517.06 23726.87
31054.71 40035.62 72235.69
79688.03 85505.38 87476.67
22286.22 12361.67 592.17
9930.68 28993.88 42394.50
37203.40 30609.89 73166.53
10595.93 39297.66 49093.36
26737.88 31621.58 75985.22
3944.96 64659.90 82115.68
5776.66 87714.70 88647.84
27887.05 71770.89 61234.15
15091.51 62028.29 58213.98
71319.89 12237.75 22561.68
18157.34 51608.57 48022.46
7850.31 70918.93 67733.62
38993.21 74.11 68902.16
69919.88 78326.59 69241.35
907.02 52349.80 51629.81
30974.33 53386.97 65410.03
39046.00 12440.27 79828.78
84753.85 61091.57 39844.26
39383.61 67641.52 89977.85
73689.61 19534.31 19404.37
33153.10 21154.91 79580.72
70309.65 38095.13 58327.31
65353.75 49301.28 67545.56
44343.77 14276.07 56810.50
29367.21 18679.34 29776.80
84351.09 70895.94 86622.17
16399.34 16252.48 1321.31
34404.89 50630.93 85485.47
88450.65 38321.32 86602.47
54976.69 65773.91 3525.35
32086.06 71497.52 8548.37
50946.93 35539.54 56590.39
11561.39 61011.48 3854.87
8030.89 58114.28 22536.35
7655.30 23020.03 37812.44
74507.67 3810.94 57190.06
27066.33 18398.23 75811.23
30154.75 89329.61 3540.16
41913.48 81835.75 74456.19
7863.77 8900.39 34278.03
36985.89 49386.02 48805.41
70787.84 19411.71 59289.84
55236.94 69674.94 57692.04
7672.31 50743.10 19878.50
65504.05 6227.97 42953.58
53554.07 453.72 74729.78
73618.95 19081.96 8032.16
27409.90 54899.87 51737.89
77312.52 21743.35 72754.66
37792.45 69898.58 41998.74
59606.74 67452.11 20553.13
27821.33 81871.15 18730.59
33244.95 79416.47 41767.12
35984.18 60459.15 74248.18
44182.17 65928.85 20822.07
89982.20 85379.95 69982.95
41112.96 37390.60 40912.19
83780.05 33188.68 58581.89
70214.80 83735.89 65260.45
36994.24 7705.38 82228.61
15264.45 48639.25 67576.09
59887.47 63099.35 9938.59
7370.48 27842.29 78507.22
67768.61 34481.37 28751.45
14000.20 56909.94 58198.02
51723.09 3040.91 59664.58
6314.61 48622.00 24632.04
30907.66 50689.32 12999.03
87429.61 79019.55 46775.96
65302.95 71740.03 72016.31
21953.13 50984.22 12475.25
67558.94 20521.05 10451.34
72910.51 22456.50 76253.93
40002.97 59410.22 49645.47
18268.17 71271.14 74058.85
89569.70 62237.26 8344.28
72162.85 55327.46 16348.69
88594.57 78088.97 32097.49
32210.61 26846.22 87993.16
57192.52 12685.81 16453.41
15198.14 46883.24 6524.86
43205.61 727.47 74937.00
89009.15 43869.05 51639.22
28954.26 16579.31 75266.37
66064.97 78172.50 84747.36
48780.12 30402.21 77835.04
73264.61 70260.69 68985.84
23665.09 21488.23 14777.90
4240.56 86897.40 3761.51
7260.59 9159.64 47938.74
48155.48 43634.60 38742.46
50570.75 28529.08 56942.69
51434.25 39973.51 46123.80
486.30 50735.68 56315.92
12044.72 66177.80 54980.17
51590.52 378.32 43971.98
45214.70 54408.47 35399.46
4927.00 56470.97 75039.14
17522.12 631.81 62191.69
8782.50 26205.20 19459.61
29800.52 68288.65 23945.04
71432.46 53398.63 26453.70
1436.82 9003.97 67268.76
8575.03 17789.28 68414.24
77605.28 61370.13 1810.65
42599.94 24912.15 63865.16
26482.26 61144.00 2468.50
60932.21 12091.45 49143.16
7711.51 80074.41 37554.19
5910.14 10291.12 9878.11
30324.14 36393.92 28779.19
79109.86 74217.81 65409.99
74843.98 86748.58 50401.87
4069.43 10308.95 79110.50
88759.84 73057.38 86492.60
32725.14 46611.11 82046.33
13066.30 73616.61 66178.57
83977.07 33270.49 51278.31
15835.13 37171.21 45503.59
80824.92 57699.27 54255.11
56253.84 59767.38 12950.81
81209.74 3203.20 27572.03
48808.74 71078.49 48617.75
60901.21 87619.86 88061.19
74283.99 45237.51 69272.83
79024.31 9092.16 12799.15
6153.86 70522.84 46650.13
16369.65 63235.23 61948.30
12185.86 41284.02 60423.70
15609.85 18518.30 31510.34
85943.37 45674.41 69510.02
86994.31 16887.44 22719.19
14528.05 85432.06 59906.80
24001.63 18807.92 32919.87
82726.62 70771.99 35922.22
10798.82 7365.87 9421.15
49885.55 85045.92 12809.65
38876.75 4777.88 45124.08
77833.25 50376.50 49538.15
9932.59 30741.78 50026.79
79075.48 83822.62 29167.96
48901.09 70780.55 78262.09
29614.76 58878.37 67512.63
48139.65 8151.54 6032.31
55214.66 22653.61 83235.40
2751.46 80400.71 41789.23
51858.16 37527.96 31205.30
11375.80 76590.58 39653.80
65726.67 44245.34 84245.19
9100.48 44685.97 46979.22
45097.26 78349.00 57519.03
21803.05 13338.16 38636.34
63879.03 30326.63 25789.93
43273.24 57026.10 9763.14
23143.60 2682.39 73990.21
26016.03 30013.34 1450.26
85896.26 70392.73 70995.78
85857.82 83025.16 4771.92
36417.45 59462.99 74544.24
81675.57 75427.82 24790.13
55276.22 72022.48 5092.23
36010.66 18193.77 51289.60
31855.22 22675.03 64740.46
69585.56 18533.44 39613.36
7706.46 18735.66 63369.37
16625.15 46755.45 9154.19
42796.83 11621.94 22238.16
6090.02 61761.08 7598.84
22477.03 72101.84 82676.30
11849.20 36008.23 44464.87
69528.68 11890.34 87473.88
70020.92 88032.92 27859.04
62023.83 18934.50 47072.82
63914.06 12676.38 64362.47
74505.09 79233.41 21470.58
19421.57 70539.63 42330.64
13192.93 81563.02 50746.08
84982.74 68662.31 8836.28
44846.11 45438.89 78094.43
42124.41 6063.83 35673.61
67937.02 32622.97 63306.85
17197.71 72168.39 78255.10
66878.75 51818.09 50692.70
75792.27 49977.67 62243.54
58856.68 34886.41 67769.03
66602.50 67875.85 34503.30
3342.32 36833.77 32116.57
83144.88 73038.65 54129.08
45667.04 69309.26 30290.19
82773.19 33782.53 53691.99
7722.06 64001.95 39852.18
26291.12 67467.73 3070.09
72156.56 59734.83 22730.45
39309.90 17424.77 40477.92
33033.92 61320.77 17017.84
55966.79 27447.92 57841.38
22333.38 3188.39 65609.37
21635.30 26017.82 70214.56
24502.08 85712.94 5970.43
21227.75 8781.40 72294.70
77514.75 19147.97 55661.95
58500.57 21992.42 41234.38
88911.86 54268.94 45302.04
68051.77 64857.20 77434.00
49368.43 26895.54 11191.90
45227.06 1397.86 57363.57
44166.07 57247.33 87172.74
40236.92 3897.54 735.53
14088.43 35449.48 81285.60
87875.00 49569.22 30740.27
13622.30 66967.35 69755.88
87919.61 82476.08 54340.28
59679.13 7654.15 14897.83
63434.44 18671.40 28677.41
3262.83 47904.37 46580.75
41537.21 46060.69 80007.32
46897.67 16852.72 50281.67
6827.01 20558.30 80809.21
39483.35 9800.92 58719.80
76785.32 31570.87 86935.64
37899.27 77884.13 28359.57
78382.02 66611.88 85306.18
79340.48 60608.07 38033.50
47321.06 74119.23 20193.53
88646.71 81706.19 8791.16
77744.36 32613.74 35352.21
48244.90 35092.50 16469.15
50987.07 58908.12 13836.98
8257.08 36133.87 59772.12
71463.43 60478.85 70256.85
86321.80 88343.75 62097.58
5114.80 55077.81 77495.39
72706.06 41462.44 41305.39
41226.58 42045.15 24028.15
29695.71 48900.64 22014.72
1044.13 55770.30 46739.40
71702.16 5186.49 32845.43
9604.80 20729.68 88552.34
6724.40 51332.15 73258.27
54996.12 84120.98 11752.75
76560.48 61784.15 45073.46
6883.29 365.86 87905.56
28357.34 2751.60 58782.01
55577.37 78875.21 21381.42
86992.42 32364.37 29078.06
60011.32 33032.62 75042.63
82196.09 86647.47 17552.86
9792.52 63124.37 68545.76
44803.25 71718.69 55574.44
76721.97 48244.14 36046.47
69076.02 82661.26 37716.59
72904.10 11759.94 71137.71
9435.72 12417.49 69896.11
586.68 19032.96 80248.30
20877.44 4456.25 74214.07
69808.41 5867.33 50088.61
81470.29 73577.65 12454.55
47167.45 38735.74 55409.44
17333.89 53867.10 87388.20
9887.34 47855.68 73334.47
65912.69 55929.67 88023.45
5841.86 78661.66 85447.23
5581.45 37212.25 15135.33
85239.78 48795.62 43315.80
23157.76 31050.26 83620.71
14475.79 17232.71 17142.77
18548.10 15442.30 76629.22
36574.17 47583.45 43665.26
75676.21 75913.50 33709.21
55424.38 47051.41 21232.69
50696.57 59988.07 82151.75
48233.99 30254.89 82438.61
86954.89 70159.81 41910.34
46713.86 47057.74 40200.30
22510.96 49403.43 38143.42
86300.75 41341.83 39056.49
43229.69 62188.25 41135.72
64400.97 42337.87 48976.00
8072.86 61657.80 74249.27
52538.83 58625.67 56813.51
